SKU,Description,Name,DisplayName,Available in SNaP,Pricing Formula,Cost,FranchisePrice,RetailPrice,Series,UOM,ProductType,VendorName,VendorItemNum,Type,Thickness,TypeCode,ColorCode,ProfileCode,IsActive
AC-0000199,"Sig Tube Support Matt Gold, 1 3/4"" x 1 1/4""","Sig Tube Support Matt Gold, 1 3/4"" x 1 1/4""","Sig Tube Support Matt Gold, 1 3/4"" x 1 1/4""",0,AC Rod,3.21,3.69,6.67,SIGNATURE,EA,AC,HAFELE,803.39.950,4,1,0,0,0,Y
AC-0000200,"Sig Tube Support Matt Nick 1 3/4"" x 1 1/4""","Sig Tube Support Matt Nick 1 3/4"" x 1 1/4""","Sig Tube Support Matt Nick 1 3/4"" x 1 1/4""",0,AC Rod,2.49,2.86,5.41,SIGNATURE,EA,AC,HAFELE,803.64.650,4,1,0,0,0,Y
AC-0000201,"Sig Tube Support Slate/Graphite, 1 3/4"" x 1 1/4""","Sig Tube Support Slate/Graphite, 1 3/4"" x 1 1/4""","Sig Tube Support Slate/Graphite, 1 3/4"" x 1 1/4""",0,AC Rod,2.87,3.3,6.07,SIGNATURE,EA,AC,HAFELE,803.39.750,4,1,0,0,0,Y
AC-0000202,ROBE HOOK - NI MATT,ROBE HOOK - NI MATT,ROBE HOOK - NI MATT,0,AC Closet Add,1.48,1.7,7.12,0,EA,AC,HAFELE,845.01.600,4,1,0,0,0,Y
AC-0000203,Robe Hook - Chrome,Robe Hook - Chrome,Robe Hook - Chrome,0,AC Closet Add,0.73,0.84,5.58,0,EA,AC,HAFELE,885.06.209,4,1,0,0,0,Y
AC-0000204,Chrome Rod (92 inches per stick),Oval Chrome Rod,Oval Chrome Rod 8ft,0,AC Oval Chrome Rod,0.661,0.76,2.5,0,LF,AC,HAFELE,801.13.201,4,1,0,0,0,Y
AC-0000205,PULL WIRE POL CHM 128MM 155.00.932,PULL WIRE POL CHM 128MM 155.00.932,PULL WIRE POL CHM 128MM 155.00.932,0,AC Handle,1.39,1.6,3.88,0,EA,AC,HAFELE,155.00.932,4,1,0,0,0,Y
AC-0000206,PULL AM CANDLER SN 128MM 133.50.195,PULL AM CANDLER SN 128MM 133.50.195,PULL AM CANDLER SN 128MM 133.50.195,0,AC Handle,5.49,6.31,12.29,0,EA,AC,HAFELE,133.50.195,4,1,0,0,0,Y
AC-0000207,PULL AM CANDLER SN 96MM 133.50.198,PULL AM CANDLER SN 96MM 133.50.198,PULL AM CANDLER SN 96MM 133.50.198,0,AC Handle,4.8,5.52,10.87,0,EA,AC,HAFELE,133.50.198,4,1,0,0,0,Y
AC-0000208,PULL BAR MATT GOLD 96MM 155.02.411,PULL BAR MATT GOLD 96MM 155.02.411,PULL BAR MATT GOLD 96MM 155.02.411,0,AC Handle,1.32,1.52,3.73,0,EA,AC,HAFELE,155.02.411,4,1,0,0,0,Y
AC-0000209,PULL BAR MATT GOLD 128MM 155.02.413,PULL BAR MATT GOLD 128MM 155.02.413,PULL BAR MATT GOLD 128MM 155.02.413,0,AC Handle,1.34,1.54,3.77,0,EA,AC,HAFELE,155.02.413,4,1,0,0,0,Y
AC-0000210,KN AM CANDLER SN  133.50.243,KN AM CANDLER SN  133.50.243,KN AM CANDLER SN  133.50.243,0,AC Handle,3.43,3.94,8.06,0,EA,AC,HAFELE,133.50.243,4,1,0,0,0,Y
AC-0000211,KN KEYSTONE ANT SATIN 110.93.462,KN KEYSTONE ANT SATIN 110.93.462,KN KEYSTONE ANT SATIN 110.93.462,0,AC Handle,1.45,1.67,4,0,EA,AC,HAFELE,110.93.462,4,1,0,0,0,Y
AC-0000212,PULL KEYSTONE ANT SATIN 96MM 110.93.461,PULL KEYSTONE ANT SATIN 96MM 110.93.461,PULL KEYSTONE ANT SATIN 96MM 110.93.461,0,AC Handle,1.65,1.9,4.41,0,EA,AC,HAFELE,110.93.461,4,1,0,0,0,Y
AC-0000213,PULL SQ MATT BLK 96MM 155.01.610,PULL SQ MATT BLK 96MM 155.01.610,PULL SQ MATT BLK 96MM 155.01.610,0,AC Handle,1.74,2,4.59,0,EA,AC,HAFELE,155.01.610,4,1,0,0,0,Y
AC-0000214,PULL SQ MATT BLK 128MM 155.01.611,PULL SQ MATT BLK 128MM 155.01.611,PULL SQ MATT BLK 128MM 155.01.611,0,AC Handle,2.15,2.47,5.44,0,EA,AC,HAFELE,155.01.611,4,1,0,0,0,Y
AC-0000215,PULL CRESENT MATT GOLD 128MM 155.02.430,PULL CRESENT MATT GOLD 128MM 155.02.430,PULL CRESENT MATT GOLD 128MM 155.02.430,0,AC Handle,0.97,1.12,3.01,0,EA,AC,HAFELE,155.02.430,4,1,0,0,0,Y
AC-0000216,"HAMPER TILT OUT 18"" 20H","HAMPER TILT OUT 18"" 20H","HAMPER TILT OUT 18"" 20H",0,AC Hamper,56.07,64.48,118.16,0,EA,AC,HAFELE,547.43.311,4,1,0,0,0,Y
AC-0000217,"HAMPER TILT OUT 24"" 20H DOUBLE BAG","HAMPER TILT OUT 24"" 20H DOUBLE BAG","HAMPER TILT OUT 24"" 20H DOUBLE BAG",0,AC Hamper,61.64,70.89,129.59,0,EA,AC,HAFELE,547.43.313,4,1,0,0,0,Y
AC-0000218,"HAMPER TILT OUT 30"" 20H DOUBLE BAG","HAMPER TILT OUT 30"" 20H DOUBLE BAG","HAMPER TILT OUT 30"" 20H DOUBLE BAG",0,AC Hamper,65.91,75.8,138.35,0,EA,AC,HAFELE,547.43.315,4,1,0,0,0,Y
AC-0000219,ELITE RND ROD POL CHROME 8FT,ELITE RND ROD POL CHROME 8FT,ELITE RND ROD POL CHROME 8FT,0,AC Rod,3.603,4.14,7.36,ELITE,LF,AC,HAFELE,801.42.240,4,1,0,0,0,Y
AC-0000220,ELITE RND ROD MATT ALUM 8FT,ELITE RND ROD MATT ALUM 8FT,ELITE RND ROD MATT ALUM 8FT,0,AC Rod,3.302,3.8,6.83,ELITE,LF,AC,HAFELE,801.42.440,4,1,0,0,0,Y
AC-0000221,ELITE RND ROD MATT NICKEL 8FT,ELITE RND ROD MATT NICKEL 8FT,ELITE RND ROD MATT NICKEL 8FT,0,AC Rod,3.302,3.8,6.83,ELITE,LF,AC,HAFELE,801.42.640,4,1,0,0,0,Y
AC-0000222,ELITE RND ROD MATT GOLD 8FT,ELITE RND ROD MATT GOLD 8FT,ELITE RND ROD MATT GOLD 8FT,0,AC Rod,4.063,4.67,8.17,ELITE,LF,AC,HAFELE,801.42.040,4,1,0,0,0,Y
AC-0000223,ELITE RND ROD ORB 8FT,ELITE RND ROD ORB 8FT,ELITE RND ROD ORB 8FT,0,AC Rod,3.163,3.64,6.59,ELITE,LF,AC,HAFELE,801.42.140,4,1,0,0,0,Y
AC-0000224,ELITE RND ROD SLATE 8FT,ELITE RND ROD SLATE 8FT,ELITE RND ROD SLATE 8FT,0,AC Rod,4.063,4.67,8.17,ELITE,LF,AC,HAFELE,801.42.340,4,1,0,0,0,Y
AC-0000225,ELITE RND POLE CUP POL CHROME,ELITE RND POLE CUP POL CHROME,ELITE RND POLE CUP POL CHROME,0,AC Rod,2.67,3.07,5.72,ELITE,EA,AC,HAFELE,803.39.210,4,1,0,0,0,Y
AC-0000226,ELITE RND POLE CUP MATT ALUM,ELITE RND POLE CUP MATT ALUM,ELITE RND POLE CUP MATT ALUM,0,AC Rod,2.67,3.07,5.72,ELITE,EA,AC,HAFELE,803.39.410,4,1,0,0,0,Y
AC-0000227,ELITE RND POLE CUP MATT NICKEL,ELITE RND POLE CUP MATT NICKEL,ELITE RND POLE CUP MATT NICKEL,0,AC Rod,2.67,3.07,5.72,ELITE,EA,AC,HAFELE,803.39.610,4,1,0,0,0,Y
AC-0000228,ELITE RND POLE CUP MATT GOLD,ELITE RND POLE CUP MATT GOLD,ELITE RND POLE CUP MATT GOLD,0,AC Rod,4.6,5.29,9.12,ELITE,EA,AC,HAFELE,803.39.910,4,1,0,0,0,Y
AC-0000229,ELITE RND POLE CUP ORB,ELITE RND POLE CUP ORB,ELITE RND POLE CUP ORB,0,AC Rod,2.26,2.6,5,ELITE,EA,AC,HAFELE,803.39.110,4,1,0,0,0,Y
AC-0000230,ELITE RND POLE CUP SLATE,ELITE RND POLE CUP SLATE,ELITE RND POLE CUP SLATE,0,AC Rod,5.57,6.41,10.82,ELITE,EA,AC,HAFELE,803.39.710,4,1,0,0,0,Y
AC-0000231,"ELITE TIE RACK POL CHROME 12""","ELITE TIE RACK POL CHROME 12""","ELITE TIE RACK POL CHROME 12""",0,AC Closet Add,25.56,29.39,56.55,ELITE,EA,AC,HAFELE,807.67.201,4,1,0,0,0,Y
AC-0000232,"ELITE TIE RACK MATT ALUM 12""","ELITE TIE RACK MATT ALUM 12""","ELITE TIE RACK MATT ALUM 12""",0,AC Closet Add,27.86,32.04,61.27,ELITE,EA,AC,HAFELE,807.67.401,4,1,0,0,0,Y
AC-0000233,"ELITE TIE RACK MATT NICKEL 12""","ELITE TIE RACK MATT NICKEL 12""","ELITE TIE RACK MATT NICKEL 12""",0,AC Closet Add,25.36,29.16,56.14,ELITE,EA,AC,HAFELE,807.67.601,4,1,0,0,0,Y
AC-0000234,"ELITE TIE RACK MATT GOLD 12""","ELITE TIE RACK MATT GOLD 12""","ELITE TIE RACK MATT GOLD 12""",0,AC Closet Add,32.16,36.98,70.09,ELITE,EA,AC,HAFELE,807.67.901,4,1,0,0,0,Y
AC-0000235,"ELITE TIE RACK ORB 12""","ELITE TIE RACK ORB 12""","ELITE TIE RACK ORB 12""",0,AC Closet Add,26.22,30.15,57.91,ELITE,EA,AC,HAFELE,807.67.101,4,1,0,0,0,Y
AC-0000236,"ELITE TIE RACK SLATE 12""","ELITE TIE RACK SLATE 12""","ELITE TIE RACK SLATE 12""",0,AC Closet Add,31.07,35.73,67.86,ELITE,EA,AC,HAFELE,807.67.301,4,1,0,0,0,Y
AC-0000237,"ELITE TIE RACK POL CHROME 14""","ELITE TIE RACK POL CHROME 14""","ELITE TIE RACK POL CHROME 14""",0,AC Closet Add,30.4,34.96,66.48,ELITE,EA,AC,HAFELE,807.67.203,4,1,0,0,0,Y
AC-0000238,"ELITE TIE RACK MATT ALUM 14""","ELITE TIE RACK MATT ALUM 14""","ELITE TIE RACK MATT ALUM 14""",0,AC Closet Add,33.18,38.16,72.19,ELITE,EA,AC,HAFELE,807.67.403,4,1,0,0,0,Y
AC-0000239,"ELITE TIE RACK MATT NICKEL 14""","ELITE TIE RACK MATT NICKEL 14""","ELITE TIE RACK MATT NICKEL 14""",0,AC Closet Add,30.45,35.02,66.59,ELITE,EA,AC,HAFELE,807.67.603,4,1,0,0,0,Y
AC-0000240,"ELITE TIE RACK MATT GOLD 14""","ELITE TIE RACK MATT GOLD 14""","ELITE TIE RACK MATT GOLD 14""",0,AC Closet Add,36.03,41.43,78.04,ELITE,EA,AC,HAFELE,807.67.904,4,1,0,0,0,Y
AC-0000241,"ELITE TIE RACK ORB 14""","ELITE TIE RACK ORB 14""","ELITE TIE RACK ORB 14""",0,AC Closet Add,31.19,35.87,68.11,ELITE,EA,AC,HAFELE,807.67.103,4,1,0,0,0,Y
AC-0000242,"ELITE TIE RACK SLATE 14""","ELITE TIE RACK SLATE 14""","ELITE TIE RACK SLATE 14""",0,AC Closet Add,35.69,41.04,77.35,ELITE,EA,AC,HAFELE,807.67.303,4,1,0,0,0,Y
AC-0000243,"ELITE TIE RACK POL CHROME 18""","ELITE TIE RACK POL CHROME 18""","ELITE TIE RACK POL CHROME 18""",0,AC Closet Add,38.56,44.34,83.23,ELITE,EA,AC,HAFELE,807.67.205,4,1,0,0,0,Y
AC-0000244,"ELITE TIE RACK MATT ALUM 18""","ELITE TIE RACK MATT ALUM 18""","ELITE TIE RACK MATT ALUM 18""",0,AC Closet Add,41.36,47.56,88.98,ELITE,EA,AC,HAFELE,807.67.405,4,1,0,0,0,Y
AC-0000245,"ELITE TIE RACK MATT NICKEL 18""","ELITE TIE RACK MATT NICKEL 18""","ELITE TIE RACK MATT NICKEL 18""",0,AC Closet Add,38.32,44.07,82.74,ELITE,EA,AC,HAFELE,807.67.605,4,1,0,0,0,Y
AC-0000246,"ELITE TIE RACK MATT GOLD 18""","ELITE TIE RACK MATT GOLD 18""","ELITE TIE RACK MATT GOLD 18""",0,AC Closet Add,45.6,52.44,97.69,ELITE,EA,AC,HAFELE,807.67.905,4,1,0,0,0,Y
AC-0000247,"ELITE TIE RACK ORB 18""","ELITE TIE RACK ORB 18""","ELITE TIE RACK ORB 18""",0,AC Closet Add,38.91,44.75,83.96,ELITE,EA,AC,HAFELE,807.67.105,4,1,0,0,0,Y
AC-0000248,"ELITE TIE RACK SLATE 18""","ELITE TIE RACK SLATE 18""","ELITE TIE RACK SLATE 18""",0,AC Closet Add,44.07,50.68,94.54,ELITE,EA,AC,HAFELE,807.67.305,4,1,0,0,0,Y
AC-0000249,"ELITE BELT RACK POL CHROME 12""","ELITE BELT RACK POL CHROME 12""","ELITE BELT RACK POL CHROME 12""",0,AC Closet Add,24.03,27.63,53.41,ELITE,EA,AC,HAFELE,807.67.211,4,1,0,0,0,Y
AC-0000250,"ELITE BELT RACK MATT ALUM 12""","ELITE BELT RACK MATT ALUM 12""","ELITE BELT RACK MATT ALUM 12""",0,AC Closet Add,26.42,30.38,58.31,ELITE,EA,AC,HAFELE,807.67.411,4,1,0,0,0,Y
AC-0000251,"ELITE BELT RACK MATT NICKEL 12""","ELITE BELT RACK MATT NICKEL 12""","ELITE BELT RACK MATT NICKEL 12""",0,AC Closet Add,23.64,27.19,52.61,ELITE,EA,AC,HAFELE,807.67.611,4,1,0,0,0,Y
AC-0000252,"ELITE BELT RACK MATT GOLD 12""","ELITE BELT RACK MATT GOLD 12""","ELITE BELT RACK MATT GOLD 12""",0,AC Closet Add,29.2,33.58,64.03,ELITE,EA,AC,HAFELE,807.67.911,4,1,0,0,0,Y
AC-0000253,"ELITE BELT RACK ORB 12""","ELITE BELT RACK ORB 12""","ELITE BELT RACK ORB 12""",0,AC Closet Add,24.63,28.32,54.64,ELITE,EA,AC,HAFELE,807.67.111,4,1,0,0,0,Y
AC-0000254,"ELITE BELT RACK SLATE 12""","ELITE BELT RACK SLATE 12""","ELITE BELT RACK SLATE 12""",0,AC Closet Add,28.16,32.38,61.88,ELITE,EA,AC,HAFELE,807.67.311,4,1,0,0,0,Y
AC-0000255,"ELITE BELT RACK POL CHROME 14""","ELITE BELT RACK POL CHROME 14""","ELITE BELT RACK POL CHROME 14""",0,AC Closet Add,28.57,32.86,62.73,ELITE,EA,AC,HAFELE,807.67.213,4,1,0,0,0,Y
AC-0000256,"ELITE BELT RACK MATT ALUM 14""","ELITE BELT RACK MATT ALUM 14""","ELITE BELT RACK MATT ALUM 14""",0,AC Closet Add,31.38,36.09,68.49,ELITE,EA,AC,HAFELE,807.67.413,4,1,0,0,0,Y
AC-0000257,"ELITE BELT RACK MATT NICKEL 14""","ELITE BELT RACK MATT NICKEL 14""","ELITE BELT RACK MATT NICKEL 14""",0,AC Closet Add,28.09,32.3,61.74,ELITE,EA,AC,HAFELE,807.67.613,4,1,0,0,0,Y
AC-0000258,"ELITE BELT RACK MATT GOLD 14""","ELITE BELT RACK MATT GOLD 14""","ELITE BELT RACK MATT GOLD 14""",0,AC Closet Add,34.5,39.68,74.9,ELITE,EA,AC,HAFELE,807.67.913,4,1,0,0,0,Y
AC-0000259,"ELITE BELT RACK ORB 14""","ELITE BELT RACK ORB 14""","ELITE BELT RACK ORB 14""",0,AC Closet Add,29.26,33.65,64.15,ELITE,EA,AC,HAFELE,807.67.113,4,1,0,0,0,Y
AC-0000260,"ELITE BELT RACK SLATE 14""","ELITE BELT RACK SLATE 14""","ELITE BELT RACK SLATE 14""",0,AC Closet Add,33.38,38.39,72.6,ELITE,EA,AC,HAFELE,807.67.313,4,1,0,0,0,Y
AC-0000261,"ELITE BELT RACK POL CHROME 18""","ELITE BELT RACK POL CHROME 18""","ELITE BELT RACK POL CHROME 18""",0,AC Closet Add,35.66,41.01,77.29,ELITE,EA,AC,HAFELE,807.67.215,4,1,0,0,0,Y
AC-0000262,"ELITE BELT RACK MATT ALUM 18""","ELITE BELT RACK MATT ALUM 18""","ELITE BELT RACK MATT ALUM 18""",0,AC Closet Add,39.22,45.1,84.59,ELITE,EA,AC,HAFELE,807.67.415,4,1,0,0,0,Y
AC-0000263,"ELITE BELT RACK MATT NICKEL 18""","ELITE BELT RACK MATT NICKEL 18""","ELITE BELT RACK MATT NICKEL 18""",0,AC Closet Add,35.09,40.35,76.11,ELITE,EA,AC,HAFELE,807.67.615,4,1,0,0,0,Y
AC-0000264,"ELITE BELT RACK MATT GOLD 18""","ELITE BELT RACK MATT GOLD 18""","ELITE BELT RACK MATT GOLD 18""",0,AC Closet Add,42.77,49.19,91.87,ELITE,EA,AC,HAFELE,807.67.915,4,1,0,0,0,Y
AC-0000265,"ELITE BELT RACK ORB 18""","ELITE BELT RACK ORB 18""","ELITE BELT RACK ORB 18""",0,AC Closet Add,36.56,42.04,79.13,ELITE,EA,AC,HAFELE,807.67.115,4,1,0,0,0,Y
AC-0000266,"ELITE BELT RACK SLATE 18""","ELITE BELT RACK SLATE 18""","ELITE BELT RACK SLATE 18""",0,AC Closet Add,42,48.3,90.3,ELITE,EA,AC,HAFELE,807.67.315,4,1,0,0,0,Y
AC-0000267,"ELITE VALET ROD POL CHROME 12""","ELITE VALET ROD POL CHROME 12""","ELITE VALET ROD POL CHROME 12""",0,AC Closet Add,21.12,24.29,47.43,ELITE,EA,AC,HAFELE,808.71.201,4,1,0,0,0,Y
AC-0000268,"ELITE VALET ROD MATT ALUM 12""","ELITE VALET ROD MATT ALUM 12""","ELITE VALET ROD MATT ALUM 12""",0,AC Closet Add,23.73,27.29,52.8,ELITE,EA,AC,HAFELE,808.71.401,4,1,0,0,0,Y
AC-0000269,"ELITE VALET ROD MATT NICKEL 12""","ELITE VALET ROD MATT NICKEL 12""","ELITE VALET ROD MATT NICKEL 12""",0,AC Closet Add,21.02,24.17,47.23,ELITE,EA,AC,HAFELE,808.71.601,4,1,0,0,0,Y
AC-0000270,"ELITE VALET ROD MATT GOLD 12""","ELITE VALET ROD MATT GOLD 12""","ELITE VALET ROD MATT GOLD 12""",0,AC Closet Add,25.65,29.5,56.73,ELITE,EA,AC,HAFELE,808.71.001,4,1,0,0,0,Y
AC-0000271,"ELITE VALET ROD ORB 12""","ELITE VALET ROD ORB 12""","ELITE VALET ROD ORB 12""",0,AC Closet Add,22.78,26.2,50.84,ELITE,EA,AC,HAFELE,808.71.101,4,1,0,0,0,Y
AC-0000272,"ELITE VALET ROD SLATE 12""","ELITE VALET ROD SLATE 12""","ELITE VALET ROD SLATE 12""",0,AC Closet Add,27.48,31.6,60.49,ELITE,EA,AC,HAFELE,808.71.301,4,1,0,0,0,Y
AC-0000273,"ELITE VALET ROD POL CHROME 14""","ELITE VALET ROD POL CHROME 14""","ELITE VALET ROD POL CHROME 14""",0,AC Closet Add,22.11,25.43,49.47,ELITE,EA,AC,HAFELE,808.71.203,4,1,0,0,0,Y
AC-0000274,"ELITE VALET ROD MATT ALUM 14""","ELITE VALET ROD MATT ALUM 14""","ELITE VALET ROD MATT ALUM 14""",0,AC Closet Add,24.83,28.55,55.05,ELITE,EA,AC,HAFELE,808.71.403,4,1,0,0,0,Y
AC-0000275,"ELITE VALET ROD MATT NICKEL 14""","ELITE VALET ROD MATT NICKEL 14""","ELITE VALET ROD MATT NICKEL 14""",0,AC Closet Add,22.01,25.31,49.27,ELITE,EA,AC,HAFELE,808.71.603,4,1,0,0,0,Y
AC-0000276,"ELITE VALET ROD MATT GOLD 14""","ELITE VALET ROD MATT GOLD 14""","ELITE VALET ROD MATT GOLD 14""",0,AC Closet Add,27.46,31.58,60.45,ELITE,EA,AC,HAFELE,808.71.003,4,1,0,0,0,Y
AC-0000277,"ELITE VALET ROD ORB 14""","ELITE VALET ROD ORB 14""","ELITE VALET ROD ORB 14""",0,AC Closet Add,23.83,27.4,53,ELITE,EA,AC,HAFELE,808.71.103,4,1,0,0,0,Y
AC-0000278,"ELITE VALET ROD SLATE 14""","ELITE VALET ROD SLATE 14""","ELITE VALET ROD SLATE 14""",0,AC Closet Add,29.32,33.72,64.27,ELITE,EA,AC,HAFELE,808.71.303,4,1,0,0,0,Y
AC-0000279,"ELITE SCARF RACK POL CHROME 12""","ELITE SCARF RACK POL CHROME 12""","ELITE SCARF RACK POL CHROME 12""",0,AC Closet Add,27.32,31.42,60.16,ELITE,EA,AC,HAFELE,807.67.221,4,1,0,0,0,Y
AC-0000280,"ELITE SCARF RACK MATT ALUM 12""","ELITE SCARF RACK MATT ALUM 12""","ELITE SCARF RACK MATT ALUM 12""",0,AC Closet Add,30.42,34.98,66.52,ELITE,EA,AC,HAFELE,807.67.421,4,1,0,0,0,Y
AC-0000281,"ELITE SCARF RACK MATT NICKEL 12""","ELITE SCARF RACK MATT NICKEL 12""","ELITE SCARF RACK MATT NICKEL 12""",0,AC Closet Add,28.18,32.41,61.92,ELITE,EA,AC,HAFELE,807.67.621,4,1,0,0,0,Y
AC-0000282,"ELITE SCARF RACK MATT GOLD 12""","ELITE SCARF RACK MATT GOLD 12""","ELITE SCARF RACK MATT GOLD 12""",0,AC Closet Add,34.24,39.38,74.37,ELITE,EA,AC,HAFELE,807.67.921,4,1,0,0,0,Y
AC-0000283,"ELITE SCARF RACK ORB 12""","ELITE SCARF RACK ORB 12""","ELITE SCARF RACK ORB 12""",0,AC Closet Add,28.36,32.61,62.29,ELITE,EA,AC,HAFELE,807.67.121,4,1,0,0,0,Y
AC-0000284,"ELITE SCARF RACK SLATE 12""","ELITE SCARF RACK SLATE 12""","ELITE SCARF RACK SLATE 12""",0,AC Closet Add,34.45,39.62,74.8,ELITE,EA,AC,HAFELE,807.67.321,4,1,0,0,0,Y
AC-0000285,"ELITE SCARF RACK POL CHROME 14""","ELITE SCARF RACK POL CHROME 14""","ELITE SCARF RACK POL CHROME 14""",0,AC Closet Add,33.08,38.04,71.98,ELITE,EA,AC,HAFELE,807.67.223,4,1,0,0,0,Y
AC-0000286,"ELITE SCARF RACK MATT ALUM 14""","ELITE SCARF RACK MATT ALUM 14""","ELITE SCARF RACK MATT ALUM 14""",0,AC Closet Add,36.22,41.65,78.43,ELITE,EA,AC,HAFELE,807.67.423,4,1,0,0,0,Y
AC-0000287,"ELITE SCARF RACK MATT NICKEL 14""","ELITE SCARF RACK MATT NICKEL 14""","ELITE SCARF RACK MATT NICKEL 14""",0,AC Closet Add,33.44,38.46,72.73,ELITE,EA,AC,HAFELE,807.67.623,4,1,0,0,0,Y
AC-0000288,"ELITE SCARF RACK MATT GOLD 14""","ELITE SCARF RACK MATT GOLD 14""","ELITE SCARF RACK MATT GOLD 14""",0,AC Closet Add,40.46,46.53,87.14,ELITE,EA,AC,HAFELE,807.67.923,4,1,0,0,0,Y
AC-0000289,"ELITE SCARF RACK ORB 14""","ELITE SCARF RACK ORB 14""","ELITE SCARF RACK ORB 14""",0,AC Closet Add,33.79,38.86,73.44,ELITE,EA,AC,HAFELE,807.67.123,4,1,0,0,0,Y
AC-0000290,"ELITE SCARF RACK SLATE 14""","ELITE SCARF RACK SLATE 14""","ELITE SCARF RACK SLATE 14""",0,AC Closet Add,38.97,44.82,84.08,ELITE,EA,AC,HAFELE,807.67.323,4,1,0,0,0,Y
AC-0000291,"ELITE SCARF RACK POL CHROME 18""","ELITE SCARF RACK POL CHROME 18""","ELITE SCARF RACK POL CHROME 18""",0,AC Closet Add,41.31,47.51,88.88,ELITE,EA,AC,HAFELE,807.67.225,4,1,0,0,0,Y
AC-0000292,"ELITE SCARF RACK MATT ALUM 18""","ELITE SCARF RACK MATT ALUM 18""","ELITE SCARF RACK MATT ALUM 18""",0,AC Closet Add,45.2,51.98,96.87,ELITE,EA,AC,HAFELE,807.67.425,4,1,0,0,0,Y
AC-0000293,"ELITE SCARF RACK MATT NICKEL 18""","ELITE SCARF RACK MATT NICKEL 18""","ELITE SCARF RACK MATT NICKEL 18""",0,AC Closet Add,41.87,48.15,90.03,ELITE,EA,AC,HAFELE,807.67.625,4,1,0,0,0,Y
AC-0000294,"ELITE SCARF RACK MATT GOLD 18""","ELITE SCARF RACK MATT GOLD 18""","ELITE SCARF RACK MATT GOLD 18""",0,AC Closet Add,50.52,58.1,107.78,ELITE,EA,AC,HAFELE,807.67.925,4,1,0,0,0,Y
AC-0000295,"ELITE SCARF RACK ORB 18""","ELITE SCARF RACK ORB 18""","ELITE SCARF RACK ORB 18""",0,AC Closet Add,42.21,48.54,90.73,ELITE,EA,AC,HAFELE,807.67.125,4,1,0,0,0,Y
AC-0000296,"ELITE SCARF RACK SLATE 18""","ELITE SCARF RACK SLATE 18""","ELITE SCARF RACK SLATE 18""",0,AC Closet Add,45.02,51.77,96.49,ELITE,EA,AC,HAFELE,807.67.325,4,1,0,0,0,Y
AC-0000297,ELITE COAT HOOK POL CHROME,ELITE COAT HOOK POL CHROME,ELITE COAT HOOK POL CHROME,0,AC Closet Add,19.57,22.51,44.25,ELITE,EA,AC,HAFELE,807.69.230,4,1,0,0,0,Y
AC-0000298,ELITE COAT HOOK MATT ALUM,ELITE COAT HOOK MATT ALUM,ELITE COAT HOOK MATT ALUM,0,AC Closet Add,20.15,23.17,45.44,ELITE,EA,AC,HAFELE,807.69.030,4,1,0,0,0,Y
AC-0000299,ELITE COAT HOOK MATT NICKEL,ELITE COAT HOOK MATT NICKEL,ELITE COAT HOOK MATT NICKEL,0,AC Closet Add,20.15,23.17,45.44,ELITE,EA,AC,HAFELE,807.69.630,4,1,0,0,0,Y
AC-0000300,ELITE COAT HOOK MATT GOLD,ELITE COAT HOOK MATT GOLD,ELITE COAT HOOK MATT GOLD,0,AC Closet Add,24.98,28.73,55.36,ELITE,EA,AC,HAFELE,807.69.930,4,1,0,0,0,Y
AC-0000301,ELITE COAT HOOK ORB,ELITE COAT HOOK ORB,ELITE COAT HOOK ORB,0,AC Closet Add,16.17,18.6,37.27,ELITE,EA,AC,HAFELE,807.69.130,4,1,0,0,0,Y
AC-0000302,ELITE COAT HOOK SLATE,ELITE COAT HOOK SLATE,ELITE COAT HOOK SLATE,0,AC Closet Add,24.98,28.73,55.36,ELITE,EA,AC,HAFELE,807.69.330,4,1,0,0,0,Y
AC-0000303,ELITE DOUBLE HOOK POL CHROME,ELITE DOUBLE HOOK POL CHROME,ELITE DOUBLE HOOK POL CHROME,0,AC Closet Add,12.1,13.92,28.92,ELITE,EA,AC,HAFELE,807.69.240,4,1,0,0,0,Y
AC-0000304,ELITE DOUBLE HOOK MATT ALUM,ELITE DOUBLE HOOK MATT ALUM,ELITE DOUBLE HOOK MATT ALUM,0,AC Closet Add,12.59,14.48,29.93,ELITE,EA,AC,HAFELE,807.69.040,4,1,0,0,0,Y
AC-0000305,ELITE DOUBLE HOOK MATT NICKEL,ELITE DOUBLE HOOK MATT NICKEL,ELITE DOUBLE HOOK MATT NICKEL,0,AC Closet Add,12.59,14.48,29.93,ELITE,EA,AC,HAFELE,807.69.640,4,1,0,0,0,Y
AC-0000306,ELITE DOUBLE HOOK MATT GOLD,ELITE DOUBLE HOOK MATT GOLD,ELITE DOUBLE HOOK MATT GOLD,0,AC Closet Add,14.91,17.15,34.69,ELITE,EA,AC,HAFELE,807.69.940,4,1,0,0,0,Y
AC-0000307,ELITE DOUBLE HOOK ORB,ELITE DOUBLE HOOK ORB,ELITE DOUBLE HOOK ORB,0,AC Closet Add,10.09,11.6,24.8,ELITE,EA,AC,HAFELE,807.69.140,4,1,0,0,0,Y
